age,gender,race,importance_same_religion,field,reading,gaming,dining,music,movies,tv,clubbing,hiking,exercise,sports,tvsports,reading_normalized,gaming_normalized,dining_normalized,music_normalized,movies_normalized,tv_normalized,clubbing_normalized,hiking_normalized,exercise_normalized,sports_normalized,importance_same_religion_normalized,age-range,FoodChoice,Smoking,Drinking,locations
26.0,female,european/caucasian-american,4.0,masters of social work&education,8.0,1.0,7.0,8.0,7.0,5.0,7.0,7.0,9.0,9.0,9.0,1.0,0.2,0.875,1.0,0.875,1.0,0.875,0.875,0.9,0.9,0.8,"(26, 30)",Vegetarian,Yes,Occasionally,Regent Park
26.0,female,european/caucasian-american,4.0,masters of social work&education,8.0,1.0,7.0,8.0,7.0,5.0,7.0,7.0,9.0,9.0,9.0,1.0,0.2,0.875,1.0,0.875,1.0,0.875,0.875,0.9,0.9,0.8,"(26, 30)",Vegetarian,Sometimes,Occasionally,City View
26.0,female,european/caucasian-american,4.0,masters of social work&education,8.0,1.0,7.0,8.0,7.0,5.0,7.0,7.0,9.0,9.0,9.0,1.0,0.2,0.875,1.0,0.875,1.0,0.875,0.875,0.9,0.9,0.8,"(26, 30)",Non-Vegetarian,Sometimes,Occasionally,Dewdney Place
27.0,male,european/caucasian-american,3.0,finance,9.0,5.0,6.0,8.0,8.0,2.0,4.0,5.0,2.0,8.0,7.0,0.9,1.0,0.75,1.0,1.0,0.4,0.8,1.0,0.4,1.0,0.6,"(26, 30)",Vegetarian,Yes,Occasionally,Sherwood Estates
27.0,male,european/caucasian-american,3.0,finance,9.0,5.0,6.0,8.0,8.0,2.0,4.0,5.0,2.0,8.0,7.0,0.9,1.0,0.75,1.0,1.0,0.4,0.8,1.0,0.4,1.0,0.6,"(26, 30)",Vegetarian,Yes,Occasionally,Belvedere
27.0,male,european/caucasian-american,3.0,finance,9.0,5.0,6.0,8.0,8.0,2.0,4.0,5.0,2.0,8.0,7.0,0.9,1.0,0.75,1.0,1.0,0.4,0.8,1.0,0.4,1.0,0.6,"(26, 30)",Non-Vegetarian,Yes,Occasionally,Arcola Sub
27.0,male,european/caucasian-american,3.0,finance,9.0,5.0,6.0,8.0,8.0,2.0,4.0,5.0,2.0,8.0,7.0,0.9,1.0,0.75,1.0,1.0,0.4,0.8,1.0,0.4,1.0,0.6,"(26, 30)",Vegetarian,Yes,Occasionally,Harbour Landing
27.0,male,european/caucasian-american,3.0,finance,9.0,5.0,6.0,8.0,8.0,2.0,4.0,5.0,2.0,8.0,7.0,0.9,1.0,0.75,1.0,1.0,0.4,0.8,1.0,0.4,1.0,0.6,"(26, 30)",Vegetarian,Sometimes,No,Wascana Crescents
27.0,male,european/caucasian-american,3.0,finance,9.0,5.0,6.0,8.0,8.0,2.0,4.0,5.0,2.0,8.0,7.0,0.9,1.0,0.75,1.0,1.0,0.4,0.8,1.0,0.4,1.0,0.6,"(26, 30)",Non-Vegetarian,Sometimes,No,Belvedere
27.0,male,european/caucasian-american,3.0,finance,9.0,5.0,6.0,8.0,8.0,2.0,4.0,5.0,2.0,8.0,7.0,0.9,1.0,0.75,1.0,1.0,0.4,0.8,1.0,0.4,1.0,0.6,"(26, 30)",Non-Vegetarian,Sometimes,Occasionally,Belvedere
27.0,male,european/caucasian-american,3.0,finance,9.0,5.0,6.0,8.0,8.0,2.0,4.0,5.0,2.0,8.0,7.0,0.9,1.0,0.75,1.0,1.0,0.4,0.8,1.0,0.4,1.0,0.6,"(26, 30)",Non-Vegetarian,No,No,Dewdney Place
27.0,male,european/caucasian-american,3.0,finance,9.0,5.0,6.0,8.0,8.0,2.0,4.0,5.0,2.0,8.0,7.0,0.9,1.0,0.75,1.0,1.0,0.4,0.8,1.0,0.4,1.0,0.6,"(26, 30)",Non-Vegetarian,Yes,Occasionally,Balbrigan Place
27.0,male,european/caucasian-american,3.0,finance,9.0,5.0,6.0,8.0,8.0,2.0,4.0,5.0,2.0,8.0,7.0,0.9,1.0,0.75,1.0,1.0,0.4,0.8,1.0,0.4,1.0,0.6,"(26, 30)",Non-Vegetarian,Sometimes,No,Albert Park
22.0,male,european/caucasian-american,1.0,law,6.0,3.0,8.0,9.0,7.0,6.0,5.0,3.0,9.0,9.0,7.0,0.75,0.6,1.0,0.9,0.875,0.75,1.0,0.6,0.9,0.9,1.0,"(21, 25)",Vegetarian,No,Yes,Wascana Crescents
22.0,male,european/caucasian-american,1.0,law,6.0,3.0,8.0,9.0,7.0,6.0,5.0,3.0,9.0,9.0,7.0,0.75,0.6,1.0,0.9,0.875,0.75,1.0,0.6,0.9,0.9,1.0,"(21, 25)",Non-Vegetarian,Yes,Yes,Westhill
22.0,male,european/caucasian-american,1.0,law,6.0,3.0,8.0,9.0,7.0,6.0,5.0,3.0,9.0,9.0,7.0,0.75,0.6,1.0,0.9,0.875,0.75,1.0,0.6,0.9,0.9,1.0,"(21, 25)",Non-Vegetarian,Yes,No,Wascana Crescents
22.0,male,european/caucasian-american,1.0,law,6.0,3.0,8.0,9.0,7.0,6.0,5.0,3.0,9.0,9.0,7.0,0.75,0.6,1.0,0.9,0.875,0.75,1.0,0.6,0.9,0.9,1.0,"(21, 25)",Non-Vegetarian,Sometimes,Yes,Grand Trunk Annex
22.0,male,european/caucasian-american,1.0,law,6.0,3.0,8.0,9.0,7.0,6.0,5.0,3.0,9.0,9.0,7.0,0.75,0.6,1.0,0.9,0.875,0.75,1.0,0.6,0.9,0.9,1.0,"(21, 25)",Vegetarian,Yes,Yes,Highland Park
22.0,male,european/caucasian-american,1.0,law,6.0,3.0,8.0,9.0,7.0,6.0,5.0,3.0,9.0,9.0,7.0,0.75,0.6,1.0,0.9,0.875,0.75,1.0,0.6,0.9,0.9,1.0,"(21, 25)",Vegetarian,Sometimes,No,Grand Trunk Annex
22.0,male,european/caucasian-american,1.0,law,6.0,3.0,8.0,9.0,7.0,6.0,5.0,3.0,9.0,9.0,7.0,0.75,0.6,1.0,0.9,0.875,0.75,1.0,0.6,0.9,0.9,1.0,"(21, 25)",Vegetarian,Sometimes,No,Sherwood Estates
22.0,male,european/caucasian-american,1.0,law,6.0,3.0,8.0,9.0,7.0,6.0,5.0,3.0,9.0,9.0,7.0,0.75,0.6,1.0,0.9,0.875,0.75,1.0,0.6,0.9,0.9,1.0,"(21, 25)",Non-Vegetarian,Sometimes,Occasionally,Wascana Crescents
22.0,male,european/caucasian-american,1.0,law,6.0,3.0,8.0,9.0,7.0,6.0,5.0,3.0,9.0,9.0,7.0,0.75,0.6,1.0,0.9,0.875,0.75,1.0,0.6,0.9,0.9,1.0,"(21, 25)",Vegetarian,No,Occasionally,Dewdney Place
22.0,male,european/caucasian-american,1.0,law,6.0,3.0,8.0,9.0,7.0,6.0,5.0,3.0,9.0,9.0,7.0,0.75,0.6,1.0,0.9,0.875,0.75,1.0,0.6,0.9,0.9,1.0,"(21, 25)",Vegetarian,Yes,No,Regent Park
22.0,male,asian/pacific islander/asian-american,5.0,law,6.0,7.0,9.0,9.0,8.0,8.0,7.0,4.0,2.0,7.0,8.0,0.75,0.875,0.9,0.9,1.0,1.0,0.875,0.8,0.4,0.875,1.0,"(21, 25)",Non-Vegetarian,No,No,Grand Trunk Annex
22.0,male,asian/pacific islander/asian-american,5.0,law,6.0,7.0,9.0,9.0,8.0,8.0,7.0,4.0,2.0,7.0,8.0,0.75,0.875,0.9,0.9,1.0,1.0,0.875,0.8,0.4,0.875,1.0,"(21, 25)",Non-Vegetarian,Sometimes,Occasionally,Lakewood
22.0,male,asian/pacific islander/asian-american,5.0,law,6.0,7.0,9.0,9.0,8.0,8.0,7.0,4.0,2.0,7.0,8.0,0.75,0.875,0.9,0.9,1.0,1.0,0.875,0.8,0.4,0.875,1.0,"(21, 25)",Vegetarian,No,Yes,Balbrigan Place
22.0,male,asian/pacific islander/asian-american,5.0,law,6.0,7.0,9.0,9.0,8.0,8.0,7.0,4.0,2.0,7.0,8.0,0.75,0.875,0.9,0.9,1.0,1.0,0.875,0.8,0.4,0.875,1.0,"(21, 25)",Vegetarian,No,No,Creekside
22.0,male,asian/pacific islander/asian-american,5.0,law,6.0,7.0,9.0,9.0,8.0,8.0,7.0,4.0,2.0,7.0,8.0,0.75,0.875,0.9,0.9,1.0,1.0,0.875,0.8,0.4,0.875,1.0,"(21, 25)",Non-Vegetarian,No,No,Garden Ridge
22.0,male,asian/pacific islander/asian-american,5.0,law,6.0,7.0,9.0,9.0,8.0,8.0,7.0,4.0,2.0,7.0,8.0,0.75,0.875,0.9,0.9,1.0,1.0,0.875,0.8,0.4,0.875,1.0,"(21, 25)",Vegetarian,No,Yes,Harbour Landing
22.0,male,asian/pacific islander/asian-american,5.0,law,6.0,7.0,9.0,9.0,8.0,8.0,7.0,4.0,2.0,7.0,8.0,0.75,0.875,0.9,0.9,1.0,1.0,0.875,0.8,0.4,0.875,1.0,"(21, 25)",Non-Vegetarian,Yes,No,Sherwood Estates
22.0,male,asian/pacific islander/asian-american,5.0,law,6.0,7.0,9.0,9.0,8.0,8.0,7.0,4.0,2.0,7.0,8.0,0.75,0.875,0.9,0.9,1.0,1.0,0.875,0.8,0.4,0.875,1.0,"(21, 25)",Vegetarian,Sometimes,Occasionally,Creekside
22.0,male,asian/pacific islander/asian-american,5.0,law,6.0,7.0,9.0,9.0,8.0,8.0,7.0,4.0,2.0,7.0,8.0,0.75,0.875,0.9,0.9,1.0,1.0,0.875,0.8,0.4,0.875,1.0,"(21, 25)",Vegetarian,No,Occasionally,Dewdney Place
22.0,male,asian/pacific islander/asian-american,5.0,law,6.0,7.0,9.0,9.0,8.0,8.0,7.0,4.0,2.0,7.0,8.0,0.75,0.875,0.9,0.9,1.0,1.0,0.875,0.8,0.4,0.875,1.0,"(21, 25)",Non-Vegetarian,Yes,Yes,Sherwood Estates
23.0,male,european/caucasian-american,1.0,law,6.0,8.0,8.0,8.0,10.0,7.0,8.0,10.0,8.0,10.0,6.0,0.75,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,"(21, 25)",Vegetarian,Yes,No,Highland Park
23.0,male,european/caucasian-american,1.0,law,6.0,8.0,8.0,8.0,10.0,7.0,8.0,10.0,8.0,10.0,6.0,0.75,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,"(21, 25)",Vegetarian,Yes,No,Riverside
23.0,male,european/caucasian-american,1.0,law,6.0,8.0,8.0,8.0,10.0,7.0,8.0,10.0,8.0,10.0,6.0,0.75,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,"(21, 25)",Non-Vegetarian,No,No,Harbour Landing
23.0,male,european/caucasian-american,1.0,law,6.0,8.0,8.0,8.0,10.0,7.0,8.0,10.0,8.0,10.0,6.0,0.75,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,"(21, 25)",Vegetarian,Sometimes,No,Highland Park
23.0,male,european/caucasian-american,1.0,law,6.0,8.0,8.0,8.0,10.0,7.0,8.0,10.0,8.0,10.0,6.0,0.75,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,"(21, 25)",Vegetarian,Yes,No,Grand Trunk Annex
23.0,male,european/caucasian-american,1.0,law,6.0,8.0,8.0,8.0,10.0,7.0,8.0,10.0,8.0,10.0,6.0,0.75,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,"(21, 25)",Non-Vegetarian,Sometimes,Yes,Dewdney Place
23.0,male,european/caucasian-american,1.0,law,6.0,8.0,8.0,8.0,10.0,7.0,8.0,10.0,8.0,10.0,6.0,0.75,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,"(21, 25)",Vegetarian,No,Yes,Arcola Sub
23.0,male,european/caucasian-american,1.0,law,6.0,8.0,8.0,8.0,10.0,7.0,8.0,10.0,8.0,10.0,6.0,0.75,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,"(21, 25)",Vegetarian,No,Occasionally,City View
23.0,male,european/caucasian-american,1.0,law,6.0,8.0,8.0,8.0,10.0,7.0,8.0,10.0,8.0,10.0,6.0,0.75,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,"(21, 25)",Non-Vegetarian,Yes,Yes,Regent Park
23.0,male,european/caucasian-american,1.0,law,6.0,8.0,8.0,8.0,10.0,7.0,8.0,10.0,8.0,10.0,6.0,0.75,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,"(21, 25)",Non-Vegetarian,Sometimes,No,Creekside
24.0,male,latino/hispanic american,1.0,law,8.0,7.0,7.0,7.0,9.0,6.0,9.0,6.0,9.0,9.0,7.0,1.0,0.875,0.875,0.875,0.9,0.75,0.9,0.75,0.9,0.9,1.0,"(21, 25)",Non-Vegetarian,Sometimes,Occasionally,Albert Park
24.0,male,latino/hispanic american,1.0,law,8.0,7.0,7.0,7.0,9.0,6.0,9.0,6.0,9.0,9.0,7.0,1.0,0.875,0.875,0.875,0.9,0.75,0.9,0.75,0.9,0.9,1.0,"(21, 25)",Non-Vegetarian,Sometimes,Occasionally,Arcola Sub
24.0,male,latino/hispanic american,1.0,law,8.0,7.0,7.0,7.0,9.0,6.0,9.0,6.0,9.0,9.0,7.0,1.0,0.875,0.875,0.875,0.9,0.75,0.9,0.75,0.9,0.9,1.0,"(21, 25)",Vegetarian,Sometimes,No,Lakewood
24.0,male,latino/hispanic american,1.0,law,8.0,7.0,7.0,7.0,9.0,6.0,9.0,6.0,9.0,9.0,7.0,1.0,0.875,0.875,0.875,0.9,0.75,0.9,0.75,0.9,0.9,1.0,"(21, 25)",Non-Vegetarian,Yes,Occasionally,Westhill
24.0,male,latino/hispanic american,1.0,law,8.0,7.0,7.0,7.0,9.0,6.0,9.0,6.0,9.0,9.0,7.0,1.0,0.875,0.875,0.875,0.9,0.75,0.9,0.75,0.9,0.9,1.0,"(21, 25)",Non-Vegetarian,Sometimes,No,Parkridge
24.0,male,latino/hispanic american,1.0,law,8.0,7.0,7.0,7.0,9.0,6.0,9.0,6.0,9.0,9.0,7.0,1.0,0.875,0.875,0.875,0.9,0.75,0.9,0.75,0.9,0.9,1.0,"(21, 25)",Non-Vegetarian,No,No,Belvedere
24.0,male,latino/hispanic american,1.0,law,8.0,7.0,7.0,7.0,9.0,6.0,9.0,6.0,9.0,9.0,7.0,1.0,0.875,0.875,0.875,0.9,0.75,0.9,0.75,0.9,0.9,1.0,"(21, 25)",Non-Vegetarian,No,No,Riverside
24.0,male,latino/hispanic american,1.0,law,8.0,7.0,7.0,7.0,9.0,6.0,9.0,6.0,9.0,9.0,7.0,1.0,0.875,0.875,0.875,0.9,0.75,0.9,0.75,0.9,0.9,1.0,"(21, 25)",Non-Vegetarian,Yes,Yes,Creekside
24.0,male,latino/hispanic american,1.0,law,8.0,7.0,7.0,7.0,9.0,6.0,9.0,6.0,9.0,9.0,7.0,1.0,0.875,0.875,0.875,0.9,0.75,0.9,0.75,0.9,0.9,1.0,"(21, 25)",Vegetarian,Sometimes,Occasionally,CPR Annex
24.0,male,latino/hispanic american,1.0,law,8.0,7.0,7.0,7.0,9.0,6.0,9.0,6.0,9.0,9.0,7.0,1.0,0.875,0.875,0.875,0.9,0.75,0.9,0.75,0.9,0.9,1.0,"(21, 25)",Vegetarian,Yes,No,Highland Park
25.0,male,european/caucasian-american,2.0,business,8.0,5.0,7.0,8.0,8.0,3.0,5.0,5.0,6.0,7.0,2.0,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,"(21, 25)",Vegetarian,Yes,Yes,Westhill
25.0,male,european/caucasian-american,2.0,business,8.0,5.0,7.0,8.0,8.0,3.0,5.0,5.0,6.0,7.0,2.0,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,"(21, 25)",Vegetarian,Yes,Yes,Uplands
25.0,male,european/caucasian-american,2.0,business,8.0,5.0,7.0,8.0,8.0,3.0,5.0,5.0,6.0,7.0,2.0,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,"(21, 25)",Non-Vegetarian,Yes,No,Grand Trunk Annex
25.0,male,european/caucasian-american,2.0,business,8.0,5.0,7.0,8.0,8.0,3.0,5.0,5.0,6.0,7.0,2.0,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,"(21, 25)",Vegetarian,Yes,Yes,Grand Trunk Annex
25.0,male,european/caucasian-american,2.0,business,8.0,5.0,7.0,8.0,8.0,3.0,5.0,5.0,6.0,7.0,2.0,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,"(21, 25)",Non-Vegetarian,No,Occasionally,Belvedere
25.0,male,european/caucasian-american,2.0,business,8.0,5.0,7.0,8.0,8.0,3.0,5.0,5.0,6.0,7.0,2.0,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,"(21, 25)",Vegetarian,Yes,Occasionally,Dewdney Place
25.0,male,european/caucasian-american,2.0,business,8.0,5.0,7.0,8.0,8.0,3.0,5.0,5.0,6.0,7.0,2.0,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,"(21, 25)",Non-Vegetarian,Sometimes,No,Westhill
25.0,male,european/caucasian-american,2.0,business,8.0,5.0,7.0,8.0,8.0,3.0,5.0,5.0,6.0,7.0,2.0,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,"(21, 25)",Vegetarian,No,Yes,Riverside
25.0,male,european/caucasian-american,2.0,business,8.0,5.0,7.0,8.0,8.0,3.0,5.0,5.0,6.0,7.0,2.0,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,"(21, 25)",Non-Vegetarian,Sometimes,Occasionally,Sherwood Estates
25.0,male,european/caucasian-american,2.0,business,8.0,5.0,7.0,8.0,8.0,3.0,5.0,5.0,6.0,7.0,2.0,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,"(21, 25)",Vegetarian,Yes,Occasionally,Sherwood Estates
30.0,male,european/caucasian-american,1.0,political science,4.0,2.0,7.0,7.0,9.0,2.0,6.0,4.0,9.0,8.0,2.0,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,"(26, 30)",Non-Vegetarian,Yes,Occasionally,Regent Park
30.0,male,european/caucasian-american,1.0,political science,4.0,2.0,7.0,7.0,9.0,2.0,6.0,4.0,9.0,8.0,2.0,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,"(26, 30)",Non-Vegetarian,Sometimes,Yes,City View
30.0,male,european/caucasian-american,1.0,political science,4.0,2.0,7.0,7.0,9.0,2.0,6.0,4.0,9.0,8.0,2.0,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,"(26, 30)",Non-Vegetarian,Yes,Occasionally,Grand Trunk Annex
30.0,male,european/caucasian-american,1.0,political science,4.0,2.0,7.0,7.0,9.0,2.0,6.0,4.0,9.0,8.0,2.0,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,"(26, 30)",Vegetarian,Sometimes,Occasionally,Parkridge
30.0,male,european/caucasian-american,1.0,political science,4.0,2.0,7.0,7.0,9.0,2.0,6.0,4.0,9.0,8.0,2.0,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,"(26, 30)",Non-Vegetarian,Yes,No,Uplands
30.0,male,european/caucasian-american,1.0,political science,4.0,2.0,7.0,7.0,9.0,2.0,6.0,4.0,9.0,8.0,2.0,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,"(26, 30)",Vegetarian,No,Yes,Harbour Landing
30.0,male,european/caucasian-american,1.0,political science,4.0,2.0,7.0,7.0,9.0,2.0,6.0,4.0,9.0,8.0,2.0,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,"(26, 30)",Non-Vegetarian,Sometimes,Occasionally,Garden Ridge
30.0,male,european/caucasian-american,1.0,political science,4.0,2.0,7.0,7.0,9.0,2.0,6.0,4.0,9.0,8.0,2.0,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,"(26, 30)",Non-Vegetarian,No,Occasionally,Highland Park
30.0,male,european/caucasian-american,1.0,political science,4.0,2.0,7.0,7.0,9.0,2.0,6.0,4.0,9.0,8.0,2.0,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,"(26, 30)",Vegetarian,Sometimes,Occasionally,Arcola Sub
30.0,male,european/caucasian-american,1.0,political science,4.0,2.0,7.0,7.0,9.0,2.0,6.0,4.0,9.0,8.0,2.0,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,"(26, 30)",Vegetarian,No,Occasionally,Dewdney Place
27.0,male,european/caucasian-american,8.0,business,6.0,4.0,9.0,6.0,9.0,9.0,2.0,4.0,5.0,5.0,5.0,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,"(26, 30)",Vegetarian,No,Yes,Balbrigan Place
27.0,male,european/caucasian-american,8.0,business,6.0,4.0,9.0,6.0,9.0,9.0,2.0,4.0,5.0,5.0,5.0,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,"(26, 30)",Vegetarian,Sometimes,Yes,Westhill
27.0,male,european/caucasian-american,8.0,business,6.0,4.0,9.0,6.0,9.0,9.0,2.0,4.0,5.0,5.0,5.0,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,"(26, 30)",Vegetarian,Sometimes,Occasionally,Balbrigan Place
27.0,male,european/caucasian-american,8.0,business,6.0,4.0,9.0,6.0,9.0,9.0,2.0,4.0,5.0,5.0,5.0,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,"(26, 30)",Non-Vegetarian,Yes,Occasionally,Riverside
27.0,male,european/caucasian-american,8.0,business,6.0,4.0,9.0,6.0,9.0,9.0,2.0,4.0,5.0,5.0,5.0,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,"(26, 30)",Vegetarian,Sometimes,Occasionally,City View
27.0,male,european/caucasian-american,8.0,business,6.0,4.0,9.0,6.0,9.0,9.0,2.0,4.0,5.0,5.0,5.0,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,"(26, 30)",Non-Vegetarian,Yes,Yes,Sherwood Estates
27.0,male,european/caucasian-american,8.0,business,6.0,4.0,9.0,6.0,9.0,9.0,2.0,4.0,5.0,5.0,5.0,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,"(26, 30)",Vegetarian,Yes,No,Creekside
27.0,male,european/caucasian-american,8.0,business,6.0,4.0,9.0,6.0,9.0,9.0,2.0,4.0,5.0,5.0,5.0,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,"(26, 30)",Non-Vegetarian,Sometimes,Occasionally,Creekside
27.0,male,european/caucasian-american,8.0,business,6.0,4.0,9.0,6.0,9.0,9.0,2.0,4.0,5.0,5.0,5.0,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,"(26, 30)",Vegetarian,Yes,Occasionally,Creekside
27.0,male,european/caucasian-american,8.0,business,6.0,4.0,9.0,6.0,9.0,9.0,2.0,4.0,5.0,5.0,5.0,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,"(26, 30)",Vegetarian,Yes,Yes,Wascana Crescents
28.0,male,european/caucasian-american,1.0,money,8.0,7.0,10.0,7.0,7.0,1.0,9.0,6.0,10.0,10.0,10.0,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,"(26, 30)",Vegetarian,Yes,Occasionally,Riverside
28.0,male,european/caucasian-american,1.0,money,8.0,7.0,10.0,7.0,7.0,1.0,9.0,6.0,10.0,10.0,10.0,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,"(26, 30)",Vegetarian,No,Occasionally,Albert Park
28.0,male,european/caucasian-american,1.0,money,8.0,7.0,10.0,7.0,7.0,1.0,9.0,6.0,10.0,10.0,10.0,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,"(26, 30)",Vegetarian,No,Occasionally,Westhill
28.0,male,european/caucasian-american,1.0,money,8.0,7.0,10.0,7.0,7.0,1.0,9.0,6.0,10.0,10.0,10.0,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,"(26, 30)",Vegetarian,Yes,Yes,Parkridge
28.0,male,european/caucasian-american,1.0,money,8.0,7.0,10.0,7.0,7.0,1.0,9.0,6.0,10.0,10.0,10.0,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,"(26, 30)",Non-Vegetarian,Sometimes,Occasionally,Garden Ridge
28.0,male,european/caucasian-american,1.0,money,8.0,7.0,10.0,7.0,7.0,1.0,9.0,6.0,10.0,10.0,10.0,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,"(26, 30)",Non-Vegetarian,Sometimes,Yes,CPR Annex
28.0,male,european/caucasian-american,1.0,money,8.0,7.0,10.0,7.0,7.0,1.0,9.0,6.0,10.0,10.0,10.0,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,"(26, 30)",Vegetarian,Yes,No,Regent Park
28.0,male,european/caucasian-american,1.0,money,8.0,7.0,10.0,7.0,7.0,1.0,9.0,6.0,10.0,10.0,10.0,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,"(26, 30)",Non-Vegetarian,No,Occasionally,Harbour Landing
28.0,male,european/caucasian-american,1.0,money,8.0,7.0,10.0,7.0,7.0,1.0,9.0,6.0,10.0,10.0,10.0,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,"(26, 30)",Non-Vegetarian,Sometimes,No,Belvedere
28.0,male,european/caucasian-american,1.0,money,8.0,7.0,10.0,7.0,7.0,1.0,9.0,6.0,10.0,10.0,10.0,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,"(26, 30)",Vegetarian,Sometimes,Yes,Lakewood
24.0,male,european/caucasian-american,1.0,finance,8.0,10.0,10.0,6.0,8.0,3.0,10.0,4.0,10.0,10.0,10.0,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,"(21, 25)",Non-Vegetarian,No,No,CPR Annex
24.0,male,european/caucasian-american,1.0,finance,8.0,10.0,10.0,6.0,8.0,3.0,10.0,4.0,10.0,10.0,10.0,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,"(21, 25)",Non-Vegetarian,No,Occasionally,Regent Park
24.0,male,european/caucasian-american,1.0,finance,8.0,10.0,10.0,6.0,8.0,3.0,10.0,4.0,10.0,10.0,10.0,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,"(21, 25)",Non-Vegetarian,No,Occasionally,Sherwood Estates
24.0,male,european/caucasian-american,1.0,finance,8.0,10.0,10.0,6.0,8.0,3.0,10.0,4.0,10.0,10.0,10.0,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,"(21, 25)",Vegetarian,Sometimes,No,Albert Park
