age-range,gender,race,FoodChoice,field,reading_normalized,gaming_normalized,dining_normalized,music_normalized,movies_normalized,tv_normalized,clubbing_normalized,hiking_normalized,exercise_normalized,sports_normalized,importance_same_religion_normalized,Smoking,Drinking,locations
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,business,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,Sometimes,Occasionally,Rochdale Park
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,business,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,Sometimes,Yes,Eastgate
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,business,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,Yes,No,Walsh Acres
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,business,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,Sometimes,No,Rochdale Park
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,business,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,Yes,Yes,Wascana Crescents
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,business,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,No,No,Premier Place
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,business,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,No,No,Douglas Place
"(21, 25)",male,european/caucasian-american,Vegetarian,business,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,Yes,Yes,Mirror Sun Gardens
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,business,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,No,Yes,Harbour Landing
"(26, 30)",male,european/caucasian-american,Vegetarian,political science,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,Sometimes,Yes,Old 33
"(26, 30)",male,european/caucasian-american,Vegetarian,political science,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,No,Yes,Walsh Acres
"(26, 30)",male,european/caucasian-american,Vegetarian,political science,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,Yes,No,River Bend
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,political science,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,Sometimes,No,Glen Elm Park
"(26, 30)",male,european/caucasian-american,Vegetarian,political science,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,Sometimes,Occasionally,Eastgate
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,political science,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,Sometimes,No,Wascana Park
"(26, 30)",male,european/caucasian-american,Vegetarian,political science,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,No,No,Windsor Place
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,political science,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,No,Occasionally,River Bend
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,political science,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,Sometimes,No,Varsity Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,political science,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,Yes,Yes,University Park East
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,Sometimes,Occasionally,Wascana Crescents
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,Sometimes,No,Belvedere
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,Yes,Yes,Innismore
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,Yes,Yes,North Annex
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,No,No,Arcola Sub
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,Sometimes,No,Normanview West
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,Sometimes,Yes,Rosemont South
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,No,Occasionally,Harbour Landing
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,Sometimes,Yes,City View
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,Yes,No,Maple Ridge
"(26, 30)",male,european/caucasian-american,Vegetarian,money,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,No,Yes,University Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,money,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,Yes,Occasionally,Rothwell Place
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,money,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,Sometimes,Yes,Lakeview South
"(26, 30)",male,european/caucasian-american,Vegetarian,money,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,Sometimes,Yes,Old 33
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,money,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,No,Occasionally,Eastgate
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,money,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,No,Yes,Industrial Centre
"(26, 30)",male,european/caucasian-american,Vegetarian,money,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,Sometimes,No,Balbrigan Place
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,money,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,Yes,Yes,Wood Meadows
"(26, 30)",male,european/caucasian-american,Vegetarian,money,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,Yes,No,Westridge
"(26, 30)",male,european/caucasian-american,Vegetarian,money,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,Yes,No,Harbour Landing
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,finance,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,Sometimes,Occasionally,Varsity Park
"(21, 25)",male,european/caucasian-american,Vegetarian,finance,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,Yes,Yes,Broders Annex
"(21, 25)",male,european/caucasian-american,Vegetarian,finance,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,Yes,Yes,Connaught Park
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,finance,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,No,Yes,Harbour Landing
"(21, 25)",male,european/caucasian-american,Vegetarian,finance,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,No,Yes,Normanview West Addition
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,finance,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,Sometimes,No,Balbrigan Place
"(21, 25)",male,european/caucasian-american,Vegetarian,finance,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,No,No,Lakewood
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,finance,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,Sometimes,Yes,Tuxedo Park
"(21, 25)",male,european/caucasian-american,Vegetarian,finance,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,Yes,No,Mount Pleasant
"(21, 25)",male,european/caucasian-american,Vegetarian,finance,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,Sometimes,Yes,Lakeridge
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,Sometimes,Occasionally,North Annex
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,No,Occasionally,Westhill
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,No,No,Rosemont South
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,No,Yes,Eastpoint Estates
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,No,No,Riverside
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,No,Yes,Westridge
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,Yes,Yes,Parkview
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,Yes,No,Eastern Annex
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,Sometimes,Occasionally,Gardiner Heights
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,Yes,Yes,Washington Park
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,Yes,Occasionally,Arnhem Place
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,Yes,Occasionally,Dieppe Place
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,Sometimes,No,Richmond Place
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,Yes,Occasionally,Lakeview South
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,No,No,Transcona
"(26, 30)",female,black/african american,Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Yes,Yes,Connaught Park
"(26, 30)",female,black/african american,Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Yes,No,Tuxedo Park
"(26, 30)",female,black/african american,Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Sometimes,Occasionally,Assiniboia Place
"(26, 30)",female,black/african american,Non-Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,No,Yes,Westridge
"(26, 30)",female,black/african american,Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Yes,Yes,Wascana Park
"(26, 30)",female,black/african american,Non-Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Sometimes,Yes,Transcona
"(26, 30)",female,black/african american,Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Sometimes,Occasionally,Lakeview
"(26, 30)",female,black/african american,Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Yes,No,Mount Pleasant
"(26, 30)",female,black/african american,Non-Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Sometimes,Yes,North Regina
"(26, 30)",female,black/african american,Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Sometimes,Occasionally,Lakeview Centre
"(26, 30)",female,black/african american,Non-Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Yes,No,Eastpoint Estates
"(26, 30)",female,black/african american,Non-Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Sometimes,Yes,University Park East
"(26, 30)",female,black/african american,Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Yes,Yes,Industrial Ross
"(26, 30)",female,black/african american,Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,No,No,Grand Trunk Annex
"(26, 30)",female,black/african american,Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,No,Yes,Lakeview
"(26, 30)",female,black/african american,Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Sometimes,Occasionally,North Annex
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Yes,No,Premier Place
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,No,Occasionally,Normanview West Addition
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Sometimes,Occasionally,Churchill Place
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,No,Occasionally,Rochdale Park
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Sometimes,No,Industrial Centre
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Sometimes,Occasionally,Parliament Place
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,No,No,Lakewood
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,No,Occasionally,Uplands
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Yes,Occasionally,Walsh Acres
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Sometimes,Yes,Coronation Park
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Sometimes,Occasionally,Riverside
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Yes,Yes,Industrial Ross
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Sometimes,No,Crescents
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,No,Occasionally,Fairways West
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Sometimes,No,Walsh Acres
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Yes,No,Lakeview Annex
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Yes,No,Dieppe Place
"(26, 30)",female,european/caucasian-american,Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Sometimes,Yes,Walsh Acres
"(26, 30)",female,european/caucasian-american,Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Sometimes,Yes,Varsity Park
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Sometimes,Yes,Assiniboia Place
"(26, 30)",female,european/caucasian-american,Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Sometimes,Yes,Lakeview Annex
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,No,No,Wascana Addition
"(26, 30)",female,european/caucasian-american,Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Yes,Occasionally,Highland Park
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Sometimes,No,Assiniboia East
"(26, 30)",female,european/caucasian-american,Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Sometimes,No,Washington Park
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Yes,Occasionally,Coventry Place
"(26, 30)",female,european/caucasian-american,Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Sometimes,No,Wascana View
"(26, 30)",female,european/caucasian-american,Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Sometimes,Yes,Maple Ridge
"(26, 30)",female,european/caucasian-american,Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,No,Occasionally,Dewdney Place
"(26, 30)",female,european/caucasian-american,Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Sometimes,Yes,Parliament Place
"(26, 30)",female,european/caucasian-american,Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Sometimes,Occasionally,Highland Park
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Sometimes,Yes,Dewdney Place
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,No,Occasionally,Glencairn
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,No,Occasionally,Mirror Sun Gardens
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,Sometimes,Occasionally,Assiniboia Place
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,Sometimes,No,Douglas Place
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,Yes,Yes,Wood Meadows
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,No,Yes,Rothwell Place
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,Yes,No,Arnhem Place
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,No,Yes,Rochdale Park
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,Sometimes,Yes,Walsh Acres
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,Sometimes,No,Wascana View
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,No,Occasionally,Whitmore Park
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,No,Yes,Wascana View
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,Yes,Occasionally,Glencairn
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,No,Occasionally,Glen Elm Park South
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,Sometimes,Occasionally,Eastgate
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,No,Yes,Connaught Park
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Sometimes,No,Innismore
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Sometimes,Occasionally,Parkridge
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Yes,Yes,Arcola Sub
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Yes,No,Glencairn Village
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Sometimes,Yes,Fairways West
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Yes,No,Premier Place
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Sometimes,Occasionally,Lakeridge
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Sometimes,Yes,Mayfair
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Yes,Occasionally,Mount Pleasant
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Yes,Yes,Lakeridge
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Sometimes,No,Lakewood
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,No,Yes,Argyle Park
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,No,Yes,Richmond Place
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Sometimes,Yes,Assiniboia East
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Sometimes,Occasionally,Tuxedo Park
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Sometimes,No,Industrial Ross
"(21, 25)",female,latino/hispanic american,Non-Vegetarian,speech language pathology,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,Yes,Yes,South Lakeview see Lakeview South
"(21, 25)",female,latino/hispanic american,Non-Vegetarian,speech language pathology,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,Yes,Occasionally,University Park East
"(21, 25)",female,latino/hispanic american,Non-Vegetarian,speech language pathology,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,Yes,No,Mirror Sun Gardens
"(21, 25)",female,latino/hispanic american,Vegetarian,speech language pathology,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,Sometimes,Yes,Transcona
"(21, 25)",female,latino/hispanic american,Non-Vegetarian,speech language pathology,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,Sometimes,Yes,Normandy Heights
"(21, 25)",female,latino/hispanic american,Vegetarian,speech language pathology,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,Sometimes,No,Walsh Acres
"(21, 25)",female,latino/hispanic american,Non-Vegetarian,speech language pathology,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,Yes,Yes,Coronation Park
"(21, 25)",female,latino/hispanic american,Vegetarian,speech language pathology,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,Sometimes,No,Gardiner Heights
