age-range,gender,race,FoodChoice,field,reading_normalized,gaming_normalized,dining_normalized,music_normalized,movies_normalized,tv_normalized,clubbing_normalized,hiking_normalized,exercise_normalized,sports_normalized,importance_same_religion_normalized,Smoking,Drinking,locations
"(21, 25)",male,european/caucasian-american,Vegetarian,business,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,No,Yes,Garden Ridge
"(21, 25)",male,european/caucasian-american,Vegetarian,business,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,Sometimes,No,Grand Trunk Annex
"(21, 25)",male,european/caucasian-american,Vegetarian,business,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,Yes,Yes,Sherwood Estates
"(21, 25)",male,european/caucasian-american,Vegetarian,business,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,Yes,No,Wascana Crescents
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,business,1.0,1.0,0.875,1.0,1.0,0.6,1.0,1.0,0.75,0.875,0.4,No,No,Creekside
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,political science,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,Yes,No,Grand Trunk Annex
"(26, 30)",male,european/caucasian-american,Vegetarian,political science,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,Sometimes,Yes,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Vegetarian,political science,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,Yes,Occasionally,Balbrigan Place
"(26, 30)",male,european/caucasian-american,Vegetarian,political science,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,Yes,Occasionally,Highland Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,political science,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,No,Occasionally,CPR Annex
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,political science,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,Yes,Yes,Albert Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,political science,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,Yes,Occasionally,Belvedere
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,political science,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,Sometimes,Yes,Riverside
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,political science,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,Sometimes,Occasionally,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Vegetarian,political science,0.8,0.4,0.875,0.875,0.9,0.4,0.75,0.8,0.9,1.0,1.0,Sometimes,Occasionally,CPR Annex
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,No,No,Belvedere
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,No,Occasionally,City View
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,No,No,Lakewood
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,Sometimes,Yes,City View
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,Yes,No,Garden Ridge
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,Sometimes,No,Balbrigan Place
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,No,No,Garden Ridge
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,No,Occasionally,Albert Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,Sometimes,Yes,Parkridge
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.75,0.8,0.9,0.75,0.9,0.9,0.4,0.8,1.0,1.0,0.8,Sometimes,No,Harbour Landing
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,money,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,Yes,No,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,money,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,Yes,Yes,Highland Park
"(26, 30)",male,european/caucasian-american,Vegetarian,money,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,No,No,Wascana Crescents
"(26, 30)",male,european/caucasian-american,Vegetarian,money,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,Yes,Yes,Dewdney Place
"(26, 30)",male,european/caucasian-american,Vegetarian,money,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,No,Occasionally,Parkridge
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,money,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,Sometimes,Yes,Riverside
"(26, 30)",male,european/caucasian-american,Vegetarian,money,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,Yes,No,City View
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,money,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,No,Yes,Uplands
"(26, 30)",male,european/caucasian-american,Vegetarian,money,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,No,Occasionally,Balbrigan Place
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,money,1.0,0.875,1.0,0.875,0.875,0.2,0.9,0.75,1.0,1.0,1.0,No,No,CPR Annex
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,finance,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,Sometimes,Yes,Harbour Landing
"(21, 25)",male,european/caucasian-american,Vegetarian,finance,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,Sometimes,Occasionally,Grand Trunk Annex
"(21, 25)",male,european/caucasian-american,Vegetarian,finance,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,Sometimes,No,Arcola Sub
"(21, 25)",male,european/caucasian-american,Vegetarian,finance,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,Sometimes,No,Riverside
"(21, 25)",male,european/caucasian-american,Vegetarian,finance,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,Sometimes,No,Uplands
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,finance,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,Yes,No,Arcola Sub
"(21, 25)",male,european/caucasian-american,Vegetarian,finance,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,Yes,No,Dewdney Place
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,finance,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,Yes,Yes,Uplands
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,finance,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,Sometimes,Occasionally,CPR Annex
"(21, 25)",male,european/caucasian-american,Vegetarian,finance,1.0,1.0,1.0,0.75,1.0,0.6,1.0,0.8,1.0,1.0,1.0,Yes,Occasionally,Parkridge
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,Yes,Yes,Garden Ridge
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,Yes,Yes,Lakewood
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,No,No,Garden Ridge
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,Yes,Yes,Uplands
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,Yes,No,Highland Park
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,Yes,Yes,Garden Ridge
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,No,No,Regent Park
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,Sometimes,No,Arcola Sub
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,Yes,Yes,Harbour Landing
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,Yes,No,Wascana Crescents
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,Sometimes,Occasionally,Lakewood
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,No,No,Creekside
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,No,Yes,City View
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,Yes,Occasionally,Highland Park
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,operations research,0.875,0.2,1.0,1.0,0.875,1.0,0.6,0.4,1.0,1.0,1.0,No,Occasionally,Albert Park
"(26, 30)",female,black/african american,Non-Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Sometimes,Yes,Balbrigan Place
"(26, 30)",female,black/african american,Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Yes,Yes,Balbrigan Place
"(26, 30)",female,black/african american,Non-Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Yes,Occasionally,City View
"(26, 30)",female,black/african american,Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Yes,Yes,Arcola Sub
"(26, 30)",female,black/african american,Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Sometimes,No,Creekside
"(26, 30)",female,black/african american,Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Yes,No,Dewdney Place
"(26, 30)",female,black/african american,Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Sometimes,Yes,CPR Annex
"(26, 30)",female,black/african american,Non-Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Sometimes,Occasionally,Parkridge
"(26, 30)",female,black/african american,Non-Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Sometimes,Yes,Lakewood
"(26, 30)",female,black/african american,Non-Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Yes,Yes,City View
"(26, 30)",female,black/african american,Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Yes,No,Harbour Landing
"(26, 30)",female,black/african american,Non-Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,No,Yes,Sherwood Estates
"(26, 30)",female,black/african american,Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Yes,No,CPR Annex
"(26, 30)",female,black/african american,Non-Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,No,No,Uplands
"(26, 30)",female,black/african american,Non-Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Sometimes,No,Parkridge
"(26, 30)",female,black/african american,Non-Vegetarian,tc [health ed],1.0,0.4,1.0,0.875,0.9,1.0,0.75,0.2,0.4,0.2,0.4,Yes,Occasionally,Westhill
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Yes,No,City View
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Sometimes,No,Albert Park
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Yes,Occasionally,CPR Annex
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Yes,No,Arcola Sub
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Yes,No,Garden Ridge
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Sometimes,No,Sherwood Estates
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Yes,Yes,Riverside
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,No,Yes,Lakewood
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Sometimes,Occasionally,Highland Park
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Sometimes,No,Riverside
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,No,No,Riverside
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,No,Yes,Creekside
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Sometimes,Yes,Balbrigan Place
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Sometimes,Yes,City View
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Yes,No,Albert Park
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,psychology,1.0,0.875,0.9,1.0,1.0,0.9,0.875,0.75,0.6,0.4,0.6,Sometimes,No,Riverside
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,No,Occasionally,Harbour Landing
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Sometimes,No,City View
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Yes,Occasionally,Albert Park
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,No,Yes,Riverside
"(26, 30)",female,european/caucasian-american,Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Yes,Occasionally,Uplands
"(26, 30)",female,european/caucasian-american,Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Yes,Yes,Harbour Landing
"(26, 30)",female,european/caucasian-american,Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Sometimes,Yes,Belvedere
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,No,Yes,Sherwood Estates
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Sometimes,No,Sherwood Estates
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,No,No,Parkridge
"(26, 30)",female,european/caucasian-american,Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Sometimes,No,Lakewood
"(26, 30)",female,european/caucasian-american,Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,No,Yes,Garden Ridge
"(26, 30)",female,european/caucasian-american,Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Yes,Yes,City View
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,Yes,Yes,City View
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,No,Yes,Albert Park
"(26, 30)",female,european/caucasian-american,Vegetarian,social work,0.75,0.75,0.9,1.0,0.9,0.2,0.6,1.0,1.0,1.0,0.6,No,No,Uplands
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,No,Yes,Riverside
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,No,Occasionally,Belvedere
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,Sometimes,Occasionally,Uplands
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,No,Yes,Belvedere
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,Yes,Yes,Parkridge
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,Yes,Occasionally,Balbrigan Place
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,Sometimes,No,Sherwood Estates
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,Sometimes,No,Uplands
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,Yes,Occasionally,Westhill
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,Yes,Occasionally,Albert Park
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,Sometimes,No,Albert Park
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,Sometimes,No,Garden Ridge
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,Yes,Yes,CPR Annex
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,Sometimes,Yes,Westhill
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,Sometimes,Occasionally,Highland Park
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,0.9,0.75,0.875,1.0,1.0,0.9,1.0,1.0,0.875,0.875,0.4,Sometimes,No,Balbrigan Place
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Yes,Occasionally,Sherwood Estates
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Yes,Yes,Creekside
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Yes,Occasionally,Arcola Sub
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Sometimes,No,Regent Park
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Yes,No,Creekside
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Yes,No,Lakewood
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Yes,No,Uplands
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Sometimes,No,Grand Trunk Annex
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,No,Yes,Dewdney Place
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,No,No,Wascana Crescents
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,No,No,Balbrigan Place
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Sometimes,Occasionally,Creekside
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,No,Yes,Highland Park
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,No,No,Arcola Sub
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,Sometimes,Yes,Sherwood Estates
"(21, 25)",female,european/caucasian-american,Vegetarian,social work,1.0,1.0,0.875,0.8,0.9,0.6,0.875,0.75,0.9,0.9,0.8,No,Occasionally,Harbour Landing
"(21, 25)",female,latino/hispanic american,Vegetarian,speech language pathology,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,No,No,Sherwood Estates
"(21, 25)",female,latino/hispanic american,Non-Vegetarian,speech language pathology,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,Sometimes,No,Creekside
"(21, 25)",female,latino/hispanic american,Non-Vegetarian,speech language pathology,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,Yes,No,Lakewood
"(21, 25)",female,latino/hispanic american,Vegetarian,speech language pathology,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,No,Occasionally,City View
"(21, 25)",female,latino/hispanic american,Non-Vegetarian,speech language pathology,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,No,Occasionally,Sherwood Estates
"(21, 25)",female,latino/hispanic american,Non-Vegetarian,speech language pathology,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,Sometimes,Occasionally,Highland Park
"(21, 25)",female,latino/hispanic american,Vegetarian,speech language pathology,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,No,No,Riverside
"(21, 25)",female,latino/hispanic american,Non-Vegetarian,speech language pathology,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,Sometimes,No,Harbour Landing
"(21, 25)",female,latino/hispanic american,Non-Vegetarian,speech language pathology,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,Sometimes,Occasionally,Wascana Crescents
"(21, 25)",female,latino/hispanic american,Non-Vegetarian,speech language pathology,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,Yes,Occasionally,Riverside
"(21, 25)",female,latino/hispanic american,Non-Vegetarian,speech language pathology,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,No,Occasionally,Balbrigan Place
"(21, 25)",female,latino/hispanic american,Non-Vegetarian,speech language pathology,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,Sometimes,Yes,Belvedere
"(21, 25)",female,latino/hispanic american,Vegetarian,speech language pathology,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.875,1.0,No,No,CPR Annex
